IDTRANS,NSERIE,SERIE,NUMTIKET,NUMBARRA,NNUMBARRA,FECHA,JORNADA,CREDITO,NCREDITO,NUMCLIE,PUNTOVENTA,NPUNTOVENTA,NUMCUEN,NNUMCUEN,SERVICIO,NSERVICIO,ALMACEN,NALMACEN,CABIMPORTE,CABDESCUENTO,CABNETO,CAMARERO,NCAMARERO,MACROGRUPO,NMACROGRUPO,GRUPO,NGRUPO,FAMILIA,NFAMILIA,TIPOPRODUCTO,NTIPOPRODUCTO,PRODUCTO,NPRODUCTO,CANTIDAD,PRECIO,IVA,IMPORTE,IMPORTESINIVA,DESCUENTO,IMPORTEDESCUENTO,IMPORTESINIVADESCUENTO,ANULADA,FORMATO,NFORMATO,TIENDA,ESTABLECIMIENTO,CTACONTABLE,CECO,NIFCLIENTE,NOMBRECLIENTE,VENCIMIENTO,PROMOCION,COMENSALES,COSTE,OBSERVACIONES,Turno,Denominacion 2,Factura,Motivo
,,5,5249,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2599,Entrada visita premium exp43NEW,2.0,22.5,21.0,45.0,37.190083,0.0,45.0,37.190083,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5249,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,206,Cata L43 Original,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5249,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5249,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,204,Chupito l43 chocolate,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5249,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,207,Mini Carajillo 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5249,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,208,Mini Ginger 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5249,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,162,L43 STRAW BIO,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5249,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5249,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,927,KIT VISITA PREMIUM,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,1.21,,,,,
,,5,5249,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,128,TASTING GLASS 2CL,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,24653,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,180.0,,148.760331,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,1.0,180.0,21.0,180.0,148.760331,0.0,180.0,148.760331,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,24654,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,97.0,,80.165289,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,1.0,97.0,21.0,97.0,80.165289,0.0,97.0,80.165289,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5250,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,233,Chupito gressy,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,24655,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,13.0,,10.743802,,,,,,Vajilla,,,,,2065,Vaso Asiatico,1.0,13.0,21.0,13.0,10.743802,0.0,13.0,10.743802,,,,1,Experiencia 43,,,1234,cliente contado,,,,5.919514,,,,,
,,1,24656,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,19.6,,16.198347,,,,,,Licor43,,,,,702,Licor 43 creme brulee 0.7,1.0,19.6,21.0,19.6,16.198347,0.0,19.6,16.198347,,,,1,Experiencia 43,,,1234,cliente contado,,,,14.6652,,,,,
,,1,24657,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,109.88,,90.809917,,,,,,Licor43,,,,,100,Licor 43 chocolate 0.7,2.0,18.35,21.0,36.7,30.330579,0.0,36.7,30.330579,,,,1,Experiencia 43,,,1234,cliente contado,,,,14.6652,,,,,
,,1,24657,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,109.88,,90.809917,,,,,,Licor43,,,,,702,Licor 43 creme brulee 0.7,1.0,19.6,21.0,19.6,16.198347,0.0,19.6,16.198347,,,,1,Experiencia 43,,,1234,cliente contado,,,,14.6652,,,,,
,,1,24657,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,109.88,,90.809917,,,,,,Nuestro Tinto,,,,,25,R.bilbao reserva 0.75,1.0,15.99,21.0,15.99,13.214876,0.0,15.99,13.214876,,,,1,Experiencia 43,,,1234,cliente contado,,,,11.4829,,,,,
,,1,24657,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,109.88,,90.809917,,,,,,Nuestro Tinto,,,,,38,R.bilbao v.altura 0.75,1.0,14.85,21.0,14.85,12.272727,0.0,14.85,12.272727,,,,1,Experiencia 43,,,1234,cliente contado,,,,10.3697,,,,,
,,1,24657,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,109.88,,90.809917,,,,,,Nuestro Blanco,,,,,62,R.bilbao rueda verdejo 0.75,1.0,8.99,21.0,8.99,7.429752,0.0,8.99,7.429752,,,,1,Experiencia 43,,,1234,cliente contado,,,,5.5297,,,,,
,,1,24657,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,109.88,,90.809917,,,,,,Nuestro Blanco,,,,,64,R.bilbao verdejo sobre lías 0.75,1.0,13.75,21.0,13.75,11.363636,0.0,13.75,11.363636,,,,1,Experiencia 43,,,1234,cliente contado,,,,11.8338,,,,,
,,1,24658,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,15.6,,12.892562,,,,,,Licor43,,,,,75,Licor 43 horchata 0.7,1.0,15.6,21.0,15.6,12.892562,0.0,15.6,12.892562,,,,1,Experiencia 43,,,1234,cliente contado,,,,14.8225,,,,,
,,5,5251,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,-1.0,135.0,21.0,-135.0,-111.570248,-0.0,-135.0,-111.570248,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5251,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2611,Entrada visita premium PRESENTACION NEW,1.0,22.5,21.0,22.5,18.595041,0.0,22.5,18.595041,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5251,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Cocteles clásicos con nuestro twist,,,,,703,Coctel ginger 43,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5251,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Cocteles clásicos con nuestro twist,,,,,704,Coctel Carajillo 43,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5251,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,927,KIT VISITA PREMIUM,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,1.21,,,,,
,,5,5251,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5251,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,162,L43 STRAW BIO,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5251,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,204,Chupito l43 chocolate,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5251,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5251,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2599,Entrada visita premium exp43NEW,5.0,22.5,21.0,112.5,92.975207,0.0,112.5,92.975207,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5251,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,206,Cata L43 Original,5.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5251,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,5.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5251,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,204,Chupito l43 chocolate,5.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5251,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,207,Mini Carajillo 43,5.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5251,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,208,Mini Ginger 43,5.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5251,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,162,L43 STRAW BIO,5.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5251,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,10.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5251,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,927,KIT VISITA PREMIUM,5.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,1.21,,,,,
,,5,5251,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,128,TASTING GLASS 2CL,10.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5252,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,-1.0,67.5,21.0,-67.5,-55.785124,-0.0,-67.5,-55.785124,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5252,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2599,Entrada visita premium exp43NEW,3.0,22.5,21.0,67.5,55.785124,0.0,67.5,55.785124,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5252,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,206,Cata L43 Original,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5252,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5252,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,204,Chupito l43 chocolate,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5252,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,207,Mini Carajillo 43,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5252,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,208,Mini Ginger 43,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5252,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,162,L43 STRAW BIO,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5252,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5252,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,927,KIT VISITA PREMIUM,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,1.21,,,,,
,,5,5252,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,128,TASTING GLASS 2CL,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5253,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,-1.0,59.0,21.0,-59.0,-48.760331,-0.0,-59.0,-48.760331,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5253,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2599,Entrada visita premium exp43NEW,2.0,22.5,21.0,45.0,37.190083,0.0,45.0,37.190083,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5253,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,206,Cata L43 Original,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5253,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5253,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,204,Chupito l43 chocolate,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5253,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,207,Mini Carajillo 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5253,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,208,Mini Ginger 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5253,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,162,L43 STRAW BIO,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5253,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5253,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,927,KIT VISITA PREMIUM,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,1.21,,,,,
,,5,5253,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,128,TASTING GLASS 2CL,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5253,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,186,Entrada infantil,2.0,7.0,21.0,14.0,11.570248,0.0,14.0,11.570248,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5253,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,162,L43 STRAW BIO,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5253,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5253,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,514,Zumo de melocoton,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5254,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,-1.0,45.0,21.0,-45.0,-37.190083,-0.0,-45.0,-37.190083,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5254,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2599,Entrada visita premium exp43NEW,2.0,22.5,21.0,45.0,37.190083,0.0,45.0,37.190083,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5254,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,206,Cata L43 Original,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5254,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5254,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,204,Chupito l43 chocolate,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5254,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,207,Mini Carajillo 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5254,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,208,Mini Ginger 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5254,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,162,L43 STRAW BIO,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5254,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5254,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,927,KIT VISITA PREMIUM,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,1.21,,,,,
,,5,5254,2,Degustación Experiencia 43 Fábrica,17/8/2025 00:00,17/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,128,TASTING GLASS 2CL,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
